longen	exp_group	start_date	end_date	measure_date	volume
CRC0456LMX0B06021SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-16 12:25:16+00:00	2020-03-23	240.129
CRC0456LMX0B06021SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-16 12:25:16+00:00	2020-03-30	307.858
CRC0456LMX0B06021SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-16 12:25:16+00:00	2020-04-07	417.362
CRC0456LMX0B06021SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-16 12:25:16+00:00	2020-04-13	573.24
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-02-14	168.477
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-02-21	201.32
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-02	418.467
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-09	1284.843
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-16	489.063
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-23	438.021
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-30	900.328
CRC0456LMX0B06022SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-04-07	1652.609
CRC0456LMX0B06023SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 11:01:33+00:00	2020-02-14	218.267
CRC0456LMX0B06023SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 11:01:33+00:00	2020-02-21	232.678
CRC0456LMX0B06023SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 11:01:33+00:00	2020-03-02	554.237
CRC0456LMX0B06023SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 11:01:33+00:00	2020-03-09	1599.73
CRC0456LMX0B06023SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 11:01:33+00:00	2020-03-16	847.887
CRC0456LMX0B06023SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 11:01:33+00:00	2020-03-23	826.407
CRC0456LMX0B06023SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 11:01:33+00:00	2020-03-30	1800.765
CRC0456LMX0B06024SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-12 12:53:38+00:00	2020-02-14	164.367
CRC0456LMX0B06024SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-12 12:53:38+00:00	2020-02-21	167.304
CRC0456LMX0B06024SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-12 12:53:38+00:00	2020-03-02	209.882
CRC0456LMX0B06024SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-12 12:53:38+00:00	2020-03-09	253.585
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-02-14	185.47
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-02-21	256.521
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-02	454.649
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-09	812.927
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-16	939.791
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-23	737.632
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-30	1411.877
CRC0456LMX0B06025SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-04-07	1025.009
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-14	341.235
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-21	255.699
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-02	173.121
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-09	420.353
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-16	340.356
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-23	317.758
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-30	505.526
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-07	503.679
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-13	1178.12
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-20	1163.7
CRC0456LMX0B06041SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-27	1669.604
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-14	200.782
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-21	204.65
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-02	328.108
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-09	597.821
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-16	229.24
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-23	116.509
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-30	57.752
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-07	0.258
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-13	34.649
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-20	0.548
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-27	88.249
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-05-04	96.328
CRC0456LMX0B06042SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-05-11	139.148
CRC0456LMX0B06026SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-02-14	151.241
CRC0456LMX0B06026SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-02-21	123.464
CRC0456LMX0B06026SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-02	116.779
CRC0456LMX0B06026SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-09	949.198
CRC0456LMX0B06026SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-16	1069.952
CRC0456LMX0B06026SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-23	1790.757
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-02-14	357.64
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-02-21	195.697
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-02	218.84
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-09	1056.076
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-16	1839.265
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-23	964.537
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-03-30	1066.383
CRC0456LMX0B06027SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-04-07 13:50:59+00:00	2020-04-07	1455.524
CRC0456LMX0B06028SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-02-14	175.658
CRC0456LMX0B06028SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-02-21	225.038
CRC0456LMX0B06028SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-02	602.077
CRC0456LMX0B06028SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-09	1622.985
CRC0456LMX0B06028SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-16	1059.231
CRC0456LMX0B06028SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-23	1683.17
CRC0456LMX0B06029SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-02-14	223.54
CRC0456LMX0B06029SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-02-21	177.67
CRC0456LMX0B06029SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-02	350.865
CRC0456LMX0B06029SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-09	749.247
CRC0456LMX0B06029SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-16	1031.473
CRC0456LMX0B06029SCR000000	KRAS per cetux CRC0456LMX0B.2020-02-04.0	2020-03-12 06:30:00+00:00	2020-03-24 15:21:14+00:00	2020-03-23	1640.742
CRC0456LMX0B06066SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-02-14	240.338
CRC0456LMX0B06066SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-02-21	407.515
CRC0456LMX0B06066SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-02	277.058
CRC0456LMX0B06066SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-09	132.621
CRC0456LMX0B06066SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-16	209.614
CRC0456LMX0B06066SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-23	135.759
CRC0456LMX0B06067SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-14	181.59
CRC0456LMX0B06067SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-21	110.791
CRC0456LMX0B06067SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-02	567.733
CRC0456LMX0B06067SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-09	1116.937
CRC0456LMX0B06067SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-16	831.802
CRC0456LMX0B06067SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-23	290.223
CRC0456LMX0B06068SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-14	229.818
CRC0456LMX0B06068SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-21	352.788
CRC0456LMX0B06068SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-02	362.506
CRC0456LMX0B06068SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-09	713.194
CRC0456LMX0B06068SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-16	617.369
CRC0456LMX0B06068SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-23	366.59
CRC0456LMX0B06077SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-02-14	516.507
CRC0456LMX0B06077SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-02-21	415.713
CRC0456LMX0B06077SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-02	177.539
CRC0456LMX0B06077SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-09	81.955
CRC0456LMX0B06077SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-16	51.059
CRC0456LMX0B06077SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-02-25 06:30:00+00:00	2020-04-08 05:30:00+00:00	2020-03-23	10.887
CRC0456LMX0B06079SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-14	293.885
CRC0456LMX0B06079SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-21	312.496
CRC0456LMX0B06079SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-02	380.853
CRC0456LMX0B06079SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-09	936.628
CRC0456LMX0B06079SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-16	850.793
CRC0456LMX0B06079SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-23	792.611
CRC0456LMX0B06063SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-14	320.396
CRC0456LMX0B06063SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-21	305.463
CRC0456LMX0B06063SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-02	194.483
CRC0456LMX0B06063SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-09	365.743
CRC0456LMX0B06063SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-16	342.739
CRC0456LMX0B06063SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-23	193.346
CRC0456LMX0B06064SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-23 14:45:48+00:00	2020-02-14	241.688
CRC0456LMX0B06064SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-23 14:45:48+00:00	2020-02-21	315.539
CRC0456LMX0B06064SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-23 14:45:48+00:00	2020-03-02	371.627
CRC0456LMX0B06064SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-23 14:45:48+00:00	2020-03-09	1087.755
CRC0456LMX0B06064SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-23 14:45:48+00:00	2020-03-16	1016.252
CRC0456LMX0B06064SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-23 14:45:48+00:00	2020-03-23	771.281
CRC0456LMX0B06065SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-14	389.737
CRC0456LMX0B06065SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-02-21	228.139
CRC0456LMX0B06065SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-02	444.533
CRC0456LMX0B06065SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-09	841.993
CRC0456LMX0B06065SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-16	598.097
CRC0456LMX0B06065SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-03-24 12:57:16+00:00	2020-03-23	1117.458
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-14	130.383
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-21	147.586
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-02	169.165
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-09	630.156
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-16	205.064
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-23	180.258
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-30	51.621
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-07	173.596
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-13	154.821
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-20	231.075
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-04-27	511.285
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-05-04	806.844
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-05-11	492.394
CRC0456LMX0B06047SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-05-18	440.943
CRC0456LMX0B06048SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-14	154.667
CRC0456LMX0B06048SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-02-21	238.048
CRC0456LMX0B06048SCR000000	DIVERGENZA_EUGY_IRE_CRC0456LMX0B.2020-02-05.0	2020-03-12 06:30:00+00:00	2020-04-24 05:30:00+00:00	2020-03-02	177.139
